,Brand,Model,Variant,Gear,Engine(CC),Max_Power(BHP),Torque(Nm),Mileage,Fuel,Color,Owner,Seats,Location,Insurance,Price,Year
206,Maruti,Omni,E MPI STD,Manual,796,34,59.0,16.8,Petrol,None,2,5,Bangalore,Third Party insurance,195000,2011
207,Maruti,Ritz,VDi,Manual,1248,73,190.0,23.2,Diesel,Other,1,5,Bangalore,Third Party insurance,346500,2012
208,Maruti,Ritz,ZXi,Manual,1197,85,114.0,18.5,Petrol,None,1,5,Bangalore,Third Party insurance,443000,2013
209,Maruti,Swift,1.3 VXi,Manual,1298,88,11.0,16.1,Petrol,None,1,5,Bangalore,Third Party insurance,304500,2009
210,Maruti,Swift,AMT VXI BSIV,Automatic,1197,81,113.0,22.0,Petrol,Red,1,5,Bangalore,Third Party insurance,723500,2020
211,Maruti,Swift,AMT ZXI Plus BSIV,Automatic,1197,81,113.0,22.0,Petrol,None,1,5,Bangalore,Third Party insurance,744000,2019
212,Maruti,Swift,AMT ZDI,Automatic,1248,74,190.0,28.4,Diesel,None,1,5,Bangalore,Third Party insurance,755000,2017
213,Maruti,Swift,VDI,Manual,1248,74,190.0,23.4,Diesel,None,1,5,Bangalore,Third Party insurance,540000,2014
214,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Silver,1,5,Bangalore,Third Party insurance,683500,2018
215,Maruti,Swift,VXI 1.2 BS IV,Manual,1197,81,113.0,22.0,Petrol,Other,1,5,Bangalore,Third Party insurance,706000,2018
216,Maruti,Swift,VXi,Manual,1298,85,114.0,17.5,Petrol,None,1,5,Bangalore,Third Party insurance,364500,2010
217,Maruti,Swift,VXI,Manual,1197,85,114.0,19.1,Petrol,None,2,5,Bangalore,Third Party insurance,485000,2014
218,Maruti,Swift,VXI,Manual,1197,85,114.0,19.1,Petrol,None,1,5,Bangalore,Third Party insurance,502500,2013
219,Maruti,Swift,VXI,Manual,1197,88,113.0,23.26,Petrol,Silver,2,5,Bangalore,Third Party insurance,362500,2010
220,Maruti,Swift,VXI,Manual,1197,83,115.0,20.85,Petrol,Grey,2,5,Bangalore,Third Party insurance,485000,2015
221,Maruti,Swift,VXI,Manual,1197,88,113.0,23.26,Petrol,Other,1,5,Bangalore,Third Party insurance,340000,2011
222,Maruti,Swift,VXi,Manual,1298,85,114.0,17.5,Petrol,None,2,5,Bangalore,Third Party insurance,329000,2009
223,Maruti,Swift,VXI,Manual,1197,85,114.0,19.1,Petrol,None,1,5,Bangalore,Third Party insurance,486000,2013
224,Maruti,Swift,VXI,Manual,1197,83,115.0,20.85,Petrol,Grey,1,5,Bangalore,Not Available,509500,2014
225,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Other,1,5,Bangalore,Third Party insurance,490000,2015
226,Maruti,Swift,VDI BSIV,Manual,1248,74,190.0,25.2,Diesel,Grey,1,5,Bangalore,Third Party insurance,410000,2013
227,Maruti,Swift,VDI,Manual,1248,74,190.0,22.9,Diesel,None,1,5,Bangalore,Third Party insurance,429500,2011
228,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Red,1,5,Bangalore,Third Party insurance,735000,2018
229,Maruti,Swift,VVT VXI,Manual,1197,81,113.0,22.0,Petrol,Other,1,5,Bangalore,Not Available,532000,2014
230,Maruti,Swift,VXi BSIV,Manual,1197,85,113.0,16.1,Petrol,None,2,5,Bangalore,Third Party insurance,344000,2010
231,Maruti,Swift,VXI BSIV,Manual,1197,81,113.0,22.0,Petrol,Other,2,5,Bangalore,Third Party insurance,527500,2015
232,Maruti,Swift,VXi BSIV,Manual,1197,85,113.0,16.1,Petrol,None,1,5,Bangalore,Third Party insurance,345000,2010
233,Maruti,Swift,VXI BSIV,Manual,1197,81,113.0,22.0,Petrol,Silver,1,5,Bangalore,Third Party insurance,569500,2016
234,Maruti,Swift,VXI Optional,Manual,1197,81,113.0,20.4,Petrol,Other,2,5,Bangalore,Third Party insurance,571000,2016
235,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,Bangalore,Third Party insurance,482000,2014
236,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,Bangalore,Third Party insurance,503500,2014
237,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,1,5,Bangalore,Third Party insurance,478000,2013
238,Maruti,Swift,VXI,Manual,1197,81,113.0,21.21,Petrol,Red,1,5,Bangalore,Third Party insurance,685000,2018
239,Maruti,Swift,VXI,Manual,1197,81,113.0,21.21,Petrol,White,1,5,Bangalore,Third Party insurance,516072,2014
240,Maruti,Swift,VXI,Manual,1197,85,114.0,18.6,Petrol,None,2,5,Bangalore,Third Party insurance,481000,2013
241,Maruti,Swift,VXI,Manual,1197,81,113.0,21.21,Petrol,Other,1,5,Bangalore,Third Party insurance,555000,2017
242,Maruti,Swift,VXI,Manual,1197,81,113.0,21.21,Petrol,White,1,5,Bangalore,Third Party insurance,496500,2014
243,Maruti,Swift,ZDI,Manual,1248,74,190.0,28.4,Diesel,None,1,5,Bangalore,Not Available,558500,2014
244,Maruti,Swift,ZDI,Manual,1248,74,190.0,28.4,Diesel,None,2,5,Bangalore,Third Party insurance,638000,2016
245,Maruti,Swift,ZDi,Manual,1248,74,190.0,22.9,Diesel,None,1,5,Bangalore,Third Party insurance,544444,2012
246,Maruti,Swift,ZXI Plus,Manual,1197,81,113.0,21.21,Petrol,None,1,5,Bangalore,Third Party insurance,738500,2018
247,Maruti,Swift,ZXI Plus,Manual,1197,81,113.0,21.21,Petrol,None,1,5,Bangalore,Third Party insurance,748500,2018
248,Maruti,Swift,ZXI,Manual,1197,85,114.0,18.6,Petrol,None,2,5,Bangalore,Third Party insurance,425000,2014
249,Maruti,SX4,Zeta DDiS 200 SH,Manual,1248,88,200.0,25.1,Diesel,None,1,5,Bangalore,Third Party insurance,715000,2017
250,Maruti,Vitara,LDi,Manual,1248,88,200.0,24.3,Diesel,Grey,1,5,Bangalore,Third Party insurance,675000,2017
251,Maruti,Vitara,VDi AMT,Automatic,1248,88,200.0,24.3,Diesel,Orange,1,5,Bangalore,Third Party insurance,868500,2019
252,Maruti,Vitara,VDi,Manual,1248,88,200.0,24.3,Diesel,White,1,5,Bangalore,Third Party insurance,820000,2019
253,Maruti,Vitara,VDi,Manual,1248,88,200.0,24.3,Diesel,White,1,5,Bangalore,Third Party insurance,860000,2017
254,Maruti,Vitara,VDi,Manual,1248,88,200.0,24.3,Diesel,Other,2,5,Bangalore,Third Party insurance,1006000,2019
255,Maruti,Wagon,VXI AMT,Automatic,998,67,90.0,21.79,Petrol,Grey,1,5,Bangalore,Third Party insurance,508000,2016
256,Maruti,Wagon,VXI AMT,Automatic,998,67,90.0,21.79,Petrol,Other,2,5,Bangalore,Third Party insurance,510000,2018
257,Maruti,Wagon,VXI AMT,Automatic,998,67,90.0,21.79,Petrol,Silver,1,5,Bangalore,Third Party insurance,445000,2017
258,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,20.51,Petrol,Silver,2,5,Bangalore,Third Party insurance,462500,2017
259,Maruti,Wagon,VXI BS IV,Manual,998,67,90.0,20.51,Petrol,White,1,5,Bangalore,Third Party insurance,404000,2015
260,Maruti,Wagon,VXI Minor,Manual,1061,67,84.0,18.9,Petrol,None,1,5,Bangalore,Third Party insurance,235000,2009
261,Maruti,Wagon,VXI Plus Optional,Manual,998,67,90.0,20.51,Petrol,Blue,1,5,Bangalore,Third Party insurance,467000,2017
262,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Grey,1,5,Bangalore,Third Party insurance,485500,2018
263,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Other,2,5,Bangalore,Third Party insurance,404000,2015
264,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Other,2,5,Bangalore,Third Party insurance,468500,2019
265,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Other,2,5,Bangalore,Third Party insurance,340500,2013
266,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Red,1,5,Bangalore,Third Party insurance,440500,2018
267,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Black,1,5,Bangalore,Third Party insurance,230000,2010
268,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Other,1,5,Bangalore,Third Party insurance,421500,2015
269,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Red,1,5,Bangalore,Third Party insurance,430000,2017
270,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Red,1,5,Bangalore,Third Party insurance,370000,2014
271,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Grey,1,5,Bangalore,Third Party insurance,420000,2017
272,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Grey,2,5,Bangalore,Not Available,393500,2014
273,Maruti,Wagon,VXI,Manual,998,67,90.0,21.79,Petrol,Silver,1,5,Bangalore,Third Party insurance,489500,2017
274,MG,Hector,Hybrid Sharp MT,Manual,1451,141,250.0,15.81,Petrol,None,1,5,Bangalore,Third Party insurance,1903500,2020
275,MG,Hector,Sharp AT BSIV,Automatic,1451,141,250.0,13.96,Petrol,None,1,5,Bangalore,Third Party insurance,1765000,2019
276,MG,Hector,Smart AT BSIV,Automatic,1451,141,250.0,13.96,Petrol,None,1,5,Bangalore,Third Party insurance,1666500,2020
277,Nissan,Terrano,XL 85 PS,Manual,1461,83,200.0,20.45,Diesel,Silver,1,5,Bangalore,Third Party insurance,610000,2016
278,Nissan,Terrano,XV 110 PS,Manual,1461,108,248.0,19.01,Diesel,None,2,5,Bangalore,Third Party insurance,690000,2016
279,Nissan,Terrano,XV Premium 110 PS,Manual,1461,108,248.0,19.01,Diesel,None,1,5,Bangalore,Third Party insurance,672000,2014
280,Renault,Duster,110PS Diesel RxL,Manual,1461,108,248.0,19.01,Diesel,None,2,5,Bangalore,Third Party insurance,440000,2012
281,Renault,Duster,85PS Diesel RxL,Manual,1461,83,200.0,20.45,Diesel,None,1,5,Bangalore,Third Party insurance,601000,2014
282,Renault,Duster,Petrol RxE,Manual,1598,102,148.0,13.05,Petrol,Silver,2,5,Bangalore,Third Party insurance,548500,2015
283,Renault,KWID,1.0 RXT 02 Anniversary Edition,Manual,999,67,91.0,23.01,Petrol,Silver,1,5,Bangalore,Third Party insurance,418500,2018
284,Renault,KWID,1.0 RXT AMT BSIV,Automatic,999,67,91.0,24.04,Petrol,Silver,1,5,Bangalore,Third Party insurance,477000,2018
285,Renault,KWID,1.0 RXT AMT Opt BSIV,Automatic,999,67,91.0,24.04,Petrol,Brown,1,5,Bangalore,Third Party insurance,440000,2019
286,Renault,KWID,1.0 RXT AMT,Automatic,999,67,91.0,24.04,Petrol,Other,1,5,Bangalore,Third Party insurance,456500,2018
287,Renault,KWID,1.0 RXT AMT,Automatic,999,67,91.0,24.04,Petrol,Other,1,5,Bangalore,Third Party insurance,446000,2017
288,Renault,KWID,1.0 RXT AMT,Automatic,999,67,91.0,24.04,Petrol,Other,2,5,Bangalore,Not Available,414500,2017
289,Renault,KWID,1.0 RXT AMT,Automatic,999,67,91.0,24.04,Petrol,Other,1,5,Bangalore,Third Party insurance,400000,2017
290,Renault,KWID,1.0 RXT AMT,Automatic,999,67,91.0,24.04,Petrol,Other,1,5,Bangalore,Third Party insurance,430000,2017
291,Renault,KWID,1.0 RXT BSIV,Manual,999,67,91.0,23.01,Petrol,Red,1,5,Bangalore,Third Party insurance,465500,2018
292,Renault,KWID,1.0 RXT BSIV,Manual,999,67,91.0,23.01,Petrol,Other,1,5,Bangalore,Not Available,370000,2018
293,Renault,KWID,1.0 RXT Opt,Manual,999,67,91.0,21.74,Petrol,Red,1,5,Bangalore,Not Available,401000,2018
294,Renault,KWID,1.0 RXT Opt,Manual,999,67,91.0,21.74,Petrol,Silver,1,5,Bangalore,Third Party insurance,400000,2017
295,Renault,KWID,1.0 RXT Optional,Manual,999,67,91.0,23.01,Petrol,Red,1,5,Bangalore,Third Party insurance,444500,2018
296,Renault,KWID,1.0 RXT,Manual,999,67,91.0,23.01,Petrol,Silver,1,5,Bangalore,Third Party insurance,371000,2016
297,Renault,KWID,AMT RXL,Automatic,999,67,91.0,24.04,Petrol,Other,1,5,Bangalore,Third Party insurance,360000,2017
298,Renault,KWID,AMT RXL,Automatic,999,67,91.0,24.04,Petrol,Red,1,5,Bangalore,Third Party insurance,406000,2017
299,Renault,KWID,AMT,Automatic,999,67,91.0,24.04,Petrol,Other,1,5,Bangalore,Third Party insurance,430000,2018
300,Renault,KWID,Climber 1.0 AMT BSIV,Automatic,999,67,91.0,24.04,Petrol,Grey,1,5,Bangalore,Third Party insurance,478000,2018
301,Renault,KWID,Climber 1.0 AMT Opt,Automatic,999,67,91.0,22.0,Petrol,Blue,1,5,Bangalore,Third Party insurance,499568,2018
302,Renault,KWID,RXL,Manual,799,53,72.0,25.17,Petrol,Grey,1,5,Bangalore,Third Party insurance,390120,2018
303,Renault,KWID,RXT BSIV,Manual,799,53,72.0,25.17,Petrol,Silver,1,5,Bangalore,Third Party insurance,349500,2016
304,Renault,KWID,RXT,Manual,799,53,72.0,25.17,Petrol,White,1,5,Bangalore,Third Party insurance,345000,2017
305,Renault,KWID,RXT,Manual,799,53,72.0,25.17,Petrol,White,1,5,Bangalore,Third Party insurance,367000,2016
306,Renault,KWID,RXT,Manual,799,53,72.0,22.3,Petrol,Grey,1,5,Bangalore,Third Party insurance,362000,2016
307,Renault,KWID,RXT,Manual,799,53,72.0,22.3,Petrol,Red,1,5,Bangalore,Third Party insurance,290000,2016
308,Skoda,New,Ambiente 2.0 TDI CR MT,Manual,1968,108,250.0,20.0,Diesel,None,2,5,Bangalore,Third Party insurance,400000,2012
309,Skoda,Rapid,1.6 MPI Elegance,Manual,1598,103,153.0,15.0,Petrol,None,2,5,Bangalore,Third Party insurance,449500,2013
310,Skoda,Rapid,1.6 TDI Elegance,Manual,1598,103,250.0,20.5,Diesel,None,1,5,Bangalore,Third Party insurance,384000,2013
311,Skoda,Rapid,1.6 TDI Elegance,Manual,1598,103,250.0,20.5,Diesel,None,2,5,Bangalore,Third Party insurance,445000,2014
312,Tata,Tiago,1.2 Revotron XT,Manual,1199,84,114.0,23.84,Petrol,Other,2,5,Bangalore,Not Available,399500,2016
313,Tata,Tiago,1.2 Revotron XZ,Manual,1199,84,114.0,23.84,Petrol,None,1,5,Bangalore,Third Party insurance,405000,2017
314,Tata,Tiago,1.2 Revotron XZA,Automatic,1199,83,114.0,23.84,Petrol,None,1,5,Bangalore,Third Party insurance,534000,2019
315,Tata,Tiago,XZA Plus AMT,Automatic,1199,84,113.0,23.84,Petrol,None,1,5,Bangalore,Third Party insurance,663500,2020
316,Tata,Zest,Quadrajet 1.3 XTA,Automatic,1248,88,200.0,21.58,Diesel,None,1,5,Bangalore,Third Party insurance,449500,2015
317,Toyota,Yaris,J CVT,Automatic,1496,105,140.0,17.8,Petrol,Silver,1,5,Bangalore,Third Party insurance,959500,2019
318,Volkswagen,Ameo,1.2 MPI Comfortline,Manual,1198,73,110.0,17.0,Petrol,Other,1,5,Bangalore,Third Party insurance,506000,2017
319,Volkswagen,Polo,1.2 MPI Comfortline,Manual,1199,74,110.0,16.2,Petrol,Silver,2,5,Bangalore,Third Party insurance,512000,2016
320,Volkswagen,Polo,1.2 MPI Comfortline,Manual,1198,74,110.0,16.47,Petrol,White,1,5,Bangalore,Third Party insurance,427000,2013
321,Volkswagen,Polo,1.2 MPI Highline,Manual,1199,74,110.0,16.2,Petrol,None,1,5,Bangalore,Third Party insurance,701500,2017
322,Maruti,Swift,VXI 1.2,Manual,1197,81,113.0,21.21,Petrol,White,1,5,Ahemadabad,Third Party insurance,665000,2019
323,Toyota,Innova,2.5 VX (Diesel) 8 Seater,Manual,2494,100,200.0,12.99,Diesel,None,2,5,Ahemadabad,Third Party insurance,670500,2013
324,Maruti,Baleno,Delta,Manual,1197,81,113.0,21.01,Petrol,Grey,1,5,Ahemadabad,Third Party insurance,535500,2017
325,Ford,Ecosport,1.5 TDCi Trend BSIV,Manual,1498,98,205.0,22.77,Diesel,Grey,1,5,Ahemadabad,Third Party insurance,589500,2016
326,Maruti,Baleno,Alpha,Manual,1197,81,113.0,21.01,Petrol,None,1,5,Ahemadabad,Third Party insurance,610000,2017
327,Volkswagen,Vento,1.5 TDI Highline,Manual,1498,108,250.0,22.27,Diesel,None,1,5,Ahemadabad,Third Party insurance,711000,2019
328,Honda,City,i-VTEC V,Manual,1497,117,145.0,17.4,Petrol,None,1,5,Ahemadabad,Third Party insurance,763500,2018
329,Maruti,Swift,VDI,Manual,1248,74,190.0,28.4,Diesel,Red,1,5,Ahemadabad,Third Party insurance,585000,2018
330,Maruti,Wagon,LXI,Manual,998,67,90.0,21.79,Petrol,White,1,5,Ahemadabad,Third Party insurance,506500,2020
331,Maruti,Swift,VXI 1.2,Manual,1197,81,113.0,21.21,Petrol,White,1,5,Ahemadabad,Third Party insurance,683500,2020
332,Maruti,Swift,VXI 1.2,Manual,1197,81,113.0,21.21,Petrol,Grey,1,5,Ahemadabad,Third Party insurance,695000,2020
333,Hyundai,Verna,1.6 SX CRDi (O),Manual,1582,126,259.0,22.32,Diesel,None,2,5,Ahemadabad,Third Party insurance,543000,2014
334,Honda,Amaze,S Option i-VTEC,Manual,1198,86,109.0,17.8,Petrol,Silver,1,5,Ahemadabad,Third Party insurance,501500,2018
335,Chevrolet,Beat,Diesel PS,Manual,936,56,142.0,25.44,Diesel,White,2,5,delhi,Third Party insurance,137500,2014
336,Chevrolet,Spark,1.0 PS LPG,Manual,995,60,90.0,13.2,LPG,None,2,5,delhi,Third Party insurance,106000,2010
337,Datsun,RediGO,A,Manual,799,53,72.0,22.7,Petrol,Grey,1,5,delhi,Third Party insurance,270000,2020
338,Datsun,RediGO,T Option,Manual,799,53,72.0,22.7,Petrol,Other,1,5,delhi,Third Party insurance,195000,2016
339,Ford,Ecosport,1.5 Diesel Ambiente BSIV,Manual,1498,98,205.0,23.0,Diesel,Silver,1,5,delhi,Third Party insurance,370000,2013
340,Ford,Ecosport,1.5 Diesel Ambiente,Manual,1498,98,215.0,21.7,Diesel,Other,1,5,delhi,Not Available,405000,2013
341,Ford,Ecosport,1.5 Diesel Ambiente,Manual,1498,98,215.0,21.7,Diesel,White,1,5,delhi,Third Party insurance,480000,2016
342,Ford,Ecosport,1.5 Diesel Titanium BSIV,Manual,1498,98,205.0,23.0,Diesel,None,1,5,delhi,Third Party insurance,556000,2015
343,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,Manual,1498,98,205.0,23.0,Diesel,None,2,5,delhi,Not Available,740000,2018
344,Ford,Ecosport,1.5 Diesel Titanium Plus BSIV,Manual,1498,98,205.0,23.0,Diesel,None,1,5,delhi,Not Available,622000,2016
345,Ford,Ecosport,1.5 Diesel Titanium,Manual,1498,98,215.0,21.7,Diesel,None,1,5,delhi,Not Available,537500,2014
346,Ford,Ecosport,1.5 Diesel Trend BSIV,Manual,1498,98,205.0,23.0,Diesel,Silver,1,5,delhi,Not Available,614000,2017
347,Ford,Ecosport,1.5 Diesel Trend BSIV,Manual,1498,98,205.0,23.0,Diesel,White,1,5,delhi,Third Party insurance,539500,2015
348,Ford,Ecosport,1.5 Diesel Trend BSIV,Manual,1498,98,205.0,23.0,Diesel,Silver,1,5,delhi,Not Available,684500,2017
349,Ford,Ecosport,1.5 Diesel Trend,Manual,1498,98,215.0,21.7,Diesel,White,1,5,delhi,Third Party insurance,586500,2016
350,Ford,Ecosport,1.5 Diesel Trend,Manual,1498,98,215.0,21.7,Diesel,Other,1,5,delhi,Third Party insurance,545472,2016
351,Ford,Ecosport,1.5 Diesel Trend,Manual,1498,98,215.0,21.7,Diesel,Silver,1,5,delhi,Not Available,756000,2017
352,Ford,Ecosport,1.5 DV5 MT Titanium Optional,Manual,1498,89,204.0,22.7,Diesel,None,2,5,delhi,Not Available,418000,2014
353,Ford,Ecosport,1.5 DV5 MT Titanium,Manual,1498,89,204.0,22.7,Diesel,None,1,5,delhi,Third Party insurance,420000,2014
354,Ford,Ecosport,1.5 DV5 MT Titanium,Manual,1498,89,204.0,22.7,Diesel,None,1,5,delhi,Third Party insurance,548000,2015
355,Ford,Ecosport,1.5 DV5 MT Titanium,Manual,1498,89,204.0,22.7,Diesel,None,2,5,delhi,Third Party insurance,454596,2014
356,Ford,Ecosport,1.5 DV5 MT Trend,Manual,1498,89,204.0,22.7,Diesel,Black,1,5,delhi,Third Party insurance,502500,2014
357,Ford,Ecosport,1.5 Petrol Titanium AT,Manual,1496,120,149.0,14.7,Petrol,None,2,5,delhi,Not Available,560000,2016
358,Ford,Ecosport,1.5 Petrol Titanium BSIV,Manual,1497,121,150.0,17.0,Petrol,None,1,5,delhi,Third Party insurance,685000,2016
359,Ford,Ecosport,1.5 Petrol Titanium,Manual,1496,120,149.0,15.9,Petrol,None,1,5,delhi,Not Available,650000,2017
360,Ford,Ecosport,1.5 Ti VCT MT Ambiente BSIV,Manual,1499,110,140.0,15.85,Petrol,Other,1,5,delhi,Third Party insurance,743820,2018
361,Ford,Ecosport,1.5 Ti VCT MT Trend,Manual,1499,110,140.0,15.8,Petrol,Other,1,5,delhi,Third Party insurance,501000,2015
362,Ford,Figo,1.2P Titanium Plus MT,Manual,1196,86,112.0,18.16,Petrol,None,1,5,delhi,Third Party insurance,555023,2019
363,Ford,Figo,1.5D Trend MT,Manual,1498,99,215.0,25.83,Diesel,White,1,5,delhi,Third Party insurance,392000,2017
364,Ford,Figo,1.2 Ti-VCT Ambiente ABS,Manual,1196,86,112.0,18.16,Petrol,Grey,2,5,delhi,Third Party insurance,338500,2016
365,Ford,Figo,1.5 TDCi Titanium,Manual,1498,99,215.0,25.83,Diesel,None,1,5,delhi,Third Party insurance,360000,2016
366,Ford,Freestyle,Titanium Diesel BSIV,Manual,1498,98,215.0,24.4,Diesel,None,1,5,delhi,Third Party insurance,614835,2019
367,Honda,Accord,2.4 A/T,Automatic,2354,177,222.0,11.7,Petrol,None,1,5,delhi,Not Available,607000,2013
368,Honda,Amaze,E i-Dtech,Manual,1498,98,200.0,25.8,Diesel,Other,1,5,delhi,Third Party insurance,252500,2013
369,Honda,Amaze,E i-VTEC,Manual,1198,86,109.0,17.8,Petrol,Silver,1,5,delhi,Third Party insurance,607343,2019
370,Honda,Amaze,i-VTEC Privilege Edition,Manual,1198,86,109.0,17.8,Petrol,Other,2,5,delhi,Third Party insurance,540500,2017
371,Honda,Amaze,S i-Dtech,Manual,1498,98,200.0,25.8,Diesel,Other,1,5,delhi,Third Party insurance,273500,2013
372,Honda,Amaze,S i-Dtech,Manual,1498,98,200.0,25.8,Diesel,Silver,2,5,delhi,Third Party insurance,342500,2014
373,Honda,Amaze,S i-VTEC,Manual,1198,86,109.0,17.8,Petrol,White,1,5,delhi,Third Party insurance,640430,2019
374,Honda,Amaze,S i-VTEC,Manual,1198,86,109.0,17.8,Petrol,Silver,2,5,delhi,Third Party insurance,336500,2015
375,Honda,Amaze,S i-VTEC,Manual,1198,86,109.0,17.8,Petrol,Silver,1,5,delhi,Third Party insurance,483500,2016
376,Honda,Amaze,S i-Vtech,Manual,1198,86,109.0,18.0,Petrol,Blue,1,5,delhi,Not Available,433500,2015
377,Honda,Amaze,S i-Vtech,Manual,1198,86,109.0,18.0,Petrol,Red,1,5,delhi,Third Party insurance,353500,2014
378,Honda,Amaze,S i-Vtech,Manual,1198,86,109.0,18.0,Petrol,Grey,2,5,delhi,Third Party insurance,390123,2014
379,Honda,Amaze,S Option i-VTEC,Manual,1198,86,109.0,17.8,Petrol,Brown,2,5,delhi,Third Party insurance,405000,2017
380,Honda,Amaze,S Petrol BSIV,Manual,1199,88,110.0,19.5,Petrol,Other,1,5,delhi,Not Available,580000,2019
381,Honda,Amaze,S Petrol BSIV,Manual,1199,88,110.0,19.5,Petrol,Other,1,5,delhi,Third Party insurance,570000,2019
382,Honda,Amaze,S Petrol,Manual,1199,88,110.0,18.6,Petrol,Red,1,5,delhi,Third Party insurance,661000,2020
383,Honda,Amaze,V Petrol BSIV,Manual,1199,88,110.0,19.5,Petrol,Other,1,5,delhi,Third Party insurance,640000,2019
384,Honda,Amaze,V Petrol,Manual,1199,88,110.0,18.6,Petrol,None,1,5,delhi,Not Available,610000,2018
385,Honda,Amaze,VX Diesel BSIV,Manual,1498,98,200.0,27.4,Diesel,None,1,5,delhi,Third Party insurance,650000,2018
386,Honda,BR-V,i-VTEC V MT,Manual,1497,117,145.0,15.4,Petrol,None,2,5,delhi,Third Party insurance,609784,2016
387,Honda,Brio,1.2 S MT,Manual,1198,86,109.0,18.5,Petrol,White,1,5,delhi,Third Party insurance,260000,2013
388,Honda,Brio,1.2 S MT,Manual,1198,86,109.0,18.5,Petrol,White,1,5,delhi,Third Party insurance,280000,2013
389,Honda,Brio,1.2 S MT,Manual,1198,86,109.0,18.5,Petrol,Grey,2,5,delhi,Not Available,366000,2015
390,Honda,Brio,E MT,Manual,1198,86,109.0,19.4,Petrol,White,2,5,delhi,Third Party insurance,290220,2013
391,Honda,Brio,S MT,Manual,1198,86,109.0,19.4,Petrol,Silver,2,5,delhi,Third Party insurance,245000,2013
392,Honda,Brio,S MT,Manual,1198,86,109.0,19.4,Petrol,Other,1,5,delhi,Third Party insurance,312000,2014
393,Honda,Brio,S MT,Manual,1198,86,109.0,19.4,Petrol,Other,2,5,delhi,Third Party insurance,272500,2013
394,Honda,Brio,S MT,Manual,1198,86,109.0,19.4,Petrol,Other,1,5,delhi,Third Party insurance,260000,2012
